source_id,research_id,variant_index,variant_count,source_file,source_entry,variant_label,formula_or_construction,data_requirement,inventory_data_route,formula_audit_status,formula_audit_reason,static_reuse_evidence,semantic_class,include_in_j_baseline_if_submitted,future_information_check,static_duplicate_of,post_static_decision
CJ-G108-V01,CHANGJIANG-G108,1,1,长江__交易行情收益来源__34项全量清单.md,短期动量：每笔成交量前20%段对数收益和,短期动量：每笔成交量前20%段对数收益和,短期动量：每笔成交量前20%段对数收益和,D,UNCLASSIFIED,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G109-V01,CHANGJIANG-G109,1,1,长江__高频与深度学习异同__12项全量清单.md,特异率,特异率,\(1-R^2\)，21 日 Fama-French 三因子回归,derivable / platform_check_required,PLATFORM_CHECK,BLOCKED_PLATFORM_FACTOR_DATA,需要市场/风格/行业暴露、Fama-French 回归或报告外公共因子。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_PLATFORM_FACTOR_DATA
CJ-G110-V01,CHANGJIANG-G110,1,1,长江__高频与深度学习异同__12项全量清单.md,残差波动率,残差波动率,\(sd(\epsilon)\),derivable / platform_check_required,PLATFORM_CHECK,BLOCKED_PLATFORM_FACTOR_DATA,需要市场/风格/行业暴露、Fama-French 回归或报告外公共因子。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_PLATFORM_FACTOR_DATA
CJ-G111-V01,CHANGJIANG-G111,1,1,长江__高频与深度学习异同__12项全量清单.md,空头意愿,空头意愿,5m 成交量后20%段每笔成交额/全段每笔成交额,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G112-V01,CHANGJIANG-G112,1,1,长江__高频与深度学习异同__12项全量清单.md,量价相关性,量价相关性,21 日成交量与复权收盘价秩相关,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,daily-frequency version; compare G032/G052,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G113-V01,CHANGJIANG-G113,1,1,长江__高频与深度学习异同__12项全量清单.md,加权偏度,加权偏度,21 日成交量加权收盘价偏度,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,CJ-G034-V01,STATIC_DUPLICATE_OR_REUSE
CJ-G114-V01,CHANGJIANG-G114,1,1,长江__高频与深度学习异同__12项全量清单.md,波峰,波峰,1m 成交量 `均值+1σ` 局部峰数的 20 日均值,direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,CHANGJIANG-G055,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,CJ-G055-V01,STATIC_DUPLICATE_OR_REUSE
CJ-G115-V01,CHANGJIANG-G115,1,1,长江__高频与深度学习异同__12项全量清单.md,非流动性,非流动性,收益轨迹路径/总成交额,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G116-V01,CHANGJIANG-G116,1,1,长江__高频与深度学习异同__12项全量清单.md,短期动量,短期动量,5m \(V/N\) 前20%段对数收益和,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,CHANGJIANG-G108,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,CJ-G108-V01,STATIC_DUPLICATE_OR_REUSE
CJ-G117-V01,CHANGJIANG-G117,1,1,长江__高频与深度学习异同__12项全量清单.md,短期反转,短期反转,5m \(V/N\) 后20%段对数收益和,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,CHANGJIANG-G107,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,CJ-G107-V01,STATIC_DUPLICATE_OR_REUSE
CJ-G118-V01,CHANGJIANG-G118,1,1,长江__高频与深度学习异同__12项全量清单.md,高频动态合成,高频动态合成,单因子过去一年信息比排序权重占 70%，\(,动态集中于近期有效机制,UNCLASSIFIED,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G119-V01,CHANGJIANG-G119,1,1,长江__高频与深度学习异同__12项全量清单.md,TCN 深度学习因子,TCN 深度学习因子,引用《神经网络因子挖掘——TCN 日频量价因子》的最终输出,unknown / blocked,UNAVAILABLE_OR_BLOCKED,BLOCKED_TICK_OR_MODEL_DATA,需要逐笔委托/成交或报告外模型输出；本地分钟数据不能等价恢复。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_TICK_OR_MODEL_DATA
CJ-G120-V01,CHANGJIANG-G120,1,1,长江__高频与深度学习异同__12项全量清单.md,残差深度学习因子,残差深度学习因子,\(Residual(DL\sim 1\text{–}9)\),unknown / blocked,UNAVAILABLE_OR_BLOCKED,BLOCKED_TICK_OR_MODEL_DATA,需要逐笔委托/成交或报告外模型输出；本地分钟数据不能等价恢复。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_TICK_OR_MODEL_DATA
CJ-G121-V01,CHANGJIANG-G121,1,5,长江__2024年有效因子__20项全量清单.md,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),特异率,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),普通换手 direct / ready；残差类 derivable / platform_check_required,PLATFORM_CHECK,BLOCKED_PLATFORM_FACTOR_DATA,缺少冻结的回归因子。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_PLATFORM_FACTOR_DATA
CJ-G121-V02,CHANGJIANG-G121,2,5,长江__2024年有效因子__20项全量清单.md,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),残差波动率,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),普通换手 direct / ready；残差类 derivable / platform_check_required,PLATFORM_CHECK,BLOCKED_PLATFORM_FACTOR_DATA,缺少冻结的回归因子。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_PLATFORM_FACTOR_DATA
CJ-G121-V03,CHANGJIANG-G121,3,5,长江__2024年有效因子__20项全量清单.md,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),换手率波动率,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),普通换手 direct / ready；残差类 derivable / platform_check_required,PLATFORM_CHECK,BLOCKED_TURNOVER_CONTRACT,缺少流通股本口径。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_TURNOVER_CONTRACT
CJ-G121-V04,CHANGJIANG-G121,4,5,长江__2024年有效因子__20项全量清单.md,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),换手率变异系数,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),普通换手 direct / ready；残差类 derivable / platform_check_required,PLATFORM_CHECK,BLOCKED_TURNOVER_CONTRACT,缺少流通股本口径。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_TURNOVER_CONTRACT
CJ-G121-V05,CHANGJIANG-G121,5,5,长江__2024年有效因子__20项全量清单.md,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),残差峰度,特异率 \(1-R^2\)；残差波动率 \(sd(\epsilon)\)；换手率波动率 \(sd(turn)\)；换手率变异系数 \(sd(turn)/mean(turn)\)；残差峰度 \(kurt(\epsilon)\),普通换手 direct / ready；残差类 derivable / platform_check_required,PLATFORM_CHECK,BLOCKED_PLATFORM_FACTOR_DATA,缺少冻结的回归因子。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_PLATFORM_FACTOR_DATA
CJ-G122-V01,CHANGJIANG-G122,1,3,长江__2024年有效因子__20项全量清单.md,每笔成交 \(V/N\)；高量成交占比：5m 高量20%段每笔成交额/全段；低量成交占比：5m 低量20%段每笔成交额/全段,每笔成交 \(V/N\)；高量成交占比：5m 高量20%段每笔成交额/全段；低量成交占比：5m 低量20%段每笔成交额/全段 :: variant 01/03,每笔成交 \(V/N\)；高量成交占比：5m 高量20%段每笔成交额/全段；低量成交占比：5m 低量20%段每笔成交额/全段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,reuse G046/G077/G078 where parameter-identical,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G122-V02,CHANGJIANG-G122,2,3,长江__2024年有效因子__20项全量清单.md,每笔成交 \(V/N\)；高量成交占比：5m 高量20%段每笔成交额/全段；低量成交占比：5m 低量20%段每笔成交额/全段,每笔成交 \(V/N\)；高量成交占比：5m 高量20%段每笔成交额/全段；低量成交占比：5m 低量20%段每笔成交额/全段 :: variant 02/03,每笔成交 \(V/N\)；高量成交占比：5m 高量20%段每笔成交额/全段；低量成交占比：5m 低量20%段每笔成交额/全段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,reuse G046/G077/G078 where parameter-identical,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G122-V03,CHANGJIANG-G122,3,3,长江__2024年有效因子__20项全量清单.md,每笔成交 \(V/N\)；高量成交占比：5m 高量20%段每笔成交额/全段；低量成交占比：5m 低量20%段每笔成交额/全段,每笔成交 \(V/N\)；高量成交占比：5m 高量20%段每笔成交额/全段；低量成交占比：5m 低量20%段每笔成交额/全段 :: variant 03/03,每笔成交 \(V/N\)；高量成交占比：5m 高量20%段每笔成交额/全段；低量成交占比：5m 低量20%段每笔成交额/全段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,reuse G046/G077/G078 where parameter-identical,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G123-V01,CHANGJIANG-G123,1,6,长江__2024年有效因子__20项全量清单.md,量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\),量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\) :: variant 01/06,量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,reuse G032-G036/G067/G074 where parameter-identical,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,CJ-G106-V01,STATIC_DUPLICATE_OR_REUSE
CJ-G123-V02,CHANGJIANG-G123,2,6,长江__2024年有效因子__20项全量清单.md,量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\),量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\) :: variant 02/06,量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,reuse G032-G036/G067/G074 where parameter-identical,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,CJ-G106-V02,STATIC_DUPLICATE_OR_REUSE
CJ-G123-V03,CHANGJIANG-G123,3,6,长江__2024年有效因子__20项全量清单.md,量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\),量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\) :: variant 03/06,量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,reuse G032-G036/G067/G074 where parameter-identical,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,CJ-G106-V03,STATIC_DUPLICATE_OR_REUSE
CJ-G123-V04,CHANGJIANG-G123,4,6,长江__2024年有效因子__20项全量清单.md,量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\),量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\) :: variant 04/06,量价秩相关性；成交量加权价格偏度；时量价比 `TWAP/VWAP`；高量交易成本；高价成交占比；成交占比熵 \(H(V_i/\sum V)\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,reuse G032-G036/G067/G074 where parameter-identical,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,CJ-G106-V04,STATIC_DUPLICATE_OR_REUSE
